time_s,measured_x_m,predicted_x_m,measured_y_m,predicted_y_m,position_error_m,measured_yaw_rad,predicted_yaw_rad,yaw_error_rad,measured_yaw_rate_radps,predicted_yaw_rate_radps,yaw_rate_error_radps,measured_slip_angle_rad,predicted_slip_angle_rad,slip_angle_error_rad
14.97,1.827702256,1.827702256832435,29.594452508,29.594452508746183,1.1179167902212576e-09,1.523238157,1.5232381565904358,-4.0956393831947935e-10,0.090196386,0.09019638559965368,-4.003463255353168e-10,0.004309636,0.0043096364076775605,4.076775601130622e-10
14.98,1.828562875,1.8285628756196464,29.61443398,29.614433980310594,6.931300337841208e-10,1.524079934,1.524079934144308,1.443081210084074e-10,0.095320448,0.09532044814937482,1.493748180703136e-10,0.004548436,0.004548436080122781,8.01227808058802e-11
14.99,1.829364712,1.8293647123230319,29.634417881,29.634417880925362,3.3154265728893915e-10,1.525389441,1.5253894406408506,-3.5914915486046084e-10,0.176522044,0.17652204352431028,-4.756897098445734e-10,0.007921601,0.007921600884801743,-1.1519825718342425e-10
15.0,1.830067209,1.830067209692673,29.654405522,29.654405522479355,8.423629532263257e-10,1.527459962,1.5274599619259002,-7.409983737716175e-11,0.216193986,0.21619398633618503,3.3618502426335795e-10,0.009802751,0.009802751324433064,3.244330637475201e-10
15.01,1.83070676,1.8307067606151302,29.674395281,29.674395281157558,6.349882341635037e-10,1.529700602,1.529700602059271,5.927081048184846e-11,0.246703871,0.24670387051898307,-4.810169207392079e-10,0.011286528,0.011286528408536996,4.085369958994889e-10
15.02,1.831262539,1.8312625391418813,29.694387544,29.694387544771406,7.843436007382431e-10,1.53231236,1.5323123598174098,-1.8258994316511235e-10,0.257046409,0.2570464088196366,-1.803633908892266e-10,0.011998031,0.011998031400543143,4.0054314379145417e-10
15.03,1.831765676,1.8317656764700079,29.714381204,29.71438120426121,5.377154079784254e-10,1.534868502,1.5348685021980604,1.9806023487944913e-10,0.270561623,0.27056162285805135,-1.4194861952532278e-10,0.012746272,0.012746271541330963,-4.5866903677915793e-10
15.04,1.832191985,1.8321919856337971,29.734376649,29.73437664936087,7.293310984788856e-10,1.537664852,1.53766485210003,1.000302063403069e-10,0.27103774,0.2710377397172315,-2.827685308126604e-10,0.01298714,0.012987140313929574,3.1392957504372543e-10
15.05,1.832570425,1.8325704253445436,29.754373058,29.75437305874962,8.250117584104268e-10,1.540329502,1.5403295022148678,2.1486767920464445e-10,0.278810565,0.27881056451328917,-4.867108382988761e-10,0.01342862,0.013428620202632916,2.0263291565514319e-10
15.06,1.832875366,1.8328753659910406,29.774370723,29.77437072379193,7.919789783383878e-10,1.543190015,1.5431900149916906,-8.309353205504522e-12,0.275933733,0.2759337325661215,-4.3387848869258505e-10,0.013465699,0.013465698709582098,-2.9041790153283564e-10
15.07,1.8331348,1.833134799997538,29.794369031,29.794369031651783,6.517890542095361e-10,1.545892888,1.5458928881523892,1.5238921236004899e-10,0.281740675,0.2817406748016988,-1.9830120878694402e-10,0.013769216,0.013769216277639674,2.776396734044395e-10
15.08,1.83332243,1.8333224303047508,29.814368141,29.814368141794567,8.510060868332017e-10,1.54877638,1.5487763797957719,-2.0422818991505665e-10,0.277705141,0.2777051409206245,-7.937550616787803e-11,0.0137112,0.013711199928790684,-7.120931622139892e-11
15.09,1.833465787,1.833465787475035,29.834367618,29.83436761882153,9.489831953466249e-10,1.55149322,1.55149322050997,5.099698441313194e-10,0.282824607,0.2828246064553182,-5.446817996634934e-10,0.013948074,0.013948074445338465,4.453384657571169e-10
15.1,1.833538244,1.8335382444222552,29.854367478,29.85436747806768,4.276445482837815e-10,1.554385314,1.5543853136304806,-3.695195260888795e-10,0.27837782,0.2783778199166194,-8.338058021806205e-11,0.013842659,0.01384265904541535,4.54153502998933e-11
15.11,1.833592495,1.833592495298852,29.874367402,29.874367402340198,4.528208119570506e-10,1.556815094,1.5568150935901146,-4.098854589074108e-10,0.197603649,0.19760364901714775,1.7147755437818546e-11,0.010568262,0.010568262062121431,6.212143126294034e-11
15.12,1.833669623,1.8336696233221776,29.89436725,29.89436725046241,5.635795757541617e-10,1.558487304,1.5584873044843368,4.843370149387738e-10,0.158206249,0.15820624908025283,8.025283215751244e-11,0.00876066,0.008760660306191367,3.0619136739962194e-10
15.13,1.833733579,1.833733578869169,29.914367146,29.914367146066148,1.4660245413436848e-10,1.559991629,1.5599916290848341,8.483436175765746e-11,0.127876033,0.12787603323750563,2.3750562627711247e-10,0.007331896,0.007331896329421306,3.294213062055018e-10
15.14,1.833805473,1.8338054730983544,29.934367014,29.934367014012167,9.910426997123319e-11,1.56112631,1.5611263102437043,2.4370461204625826e-10,0.117653338,0.11765333765252069,-3.4747930921508186e-10,0.006661686,0.006661685529094307,-4.709056929119715e-10
15.15,1.833854369,1.8338543691840818,29.954366951,29.95436695164936,6.749457865711025e-10,1.562317599,1.5623175988706572,-1.2934275872567014e-10,0.104219573,0.10421957319385182,1.93851823482305e-10,0.005944523,0.005944522627311191,-3.7268880950097616e-10
15.16,1.833904617,1.8339046169757325,29.974366885,29.97436688561348,6.139623836625132e-10,1.56326936,1.563269359992212,-7.787992473140548e-12,0.103799804,0.10379980354503165,-4.5496834077951576e-10,0.005727092,0.0057270919571789335,-4.2821066137399555e-11
15.17,1.833927368,1.8339273681030808,29.994366869,29.9943668697818,7.885658801602684e-10,1.564353295,1.56435329504105,4.104983020170039e-11,0.096066598,0.09606659759328523,-4.067147729713838e-10,0.005303317,0.005303317182041163,1.8204116252612534e-10
15.18,1.833948345,1.8339483449384102,30.014366855,30.01436685577504,7.77485564006559e-10,1.565241703,1.5652417031449435,1.4494361266770284e-10,0.098971689,0.09897168929984455,2.9984455196530035e-10,0.00527963,0.005279629538420673,-4.61579326843653e-10
15.19,1.833939618,1.833939618295749,30.03436685,30.03436685081207,8.642470288725493e-10,1.566287992,1.5662879917837902,-2.1620971679681134e-10,0.093185155,0.09318515507545548,7.54554752013803e-11,0.004986249,0.004986249365006788,3.650067878155361e-10
15.2,1.833927537,1.8339275378106321,30.054366844,30.054366844096936,8.16407249482013e-10,1.567153837,1.5671538368132651,-1.8673507184985283e-10,0.09723558,0.09723558036900573,3.690057287508708e-10,0.005051946,0.005051945610464116,-3.8953588358398017e-10
15.21,1.833884609,1.8338846098312171,30.074366795,30.07436679487511,8.405468503816981e-10,1.568186461,1.5681864609142764,-8.572342835577729e-11,0.092127074,0.09212707387039826,-1.2960174600173957e-10,0.004820892,0.004820892414655595,4.146555945827579e-10
15.22,1.833862889,1.833862889423655,30.094366775,30.094366775235287,4.846059759830666e-10,1.568751489,1.5687514894068908,4.0689052127618197e-10,0.010936836,0.010936835829686742,-1.7031325828809063e-10,0.001453596,0.0014535964087896511,4.0878965121803057e-10
15.23,1.833902984,1.833902984659732,30.114366728,30.114366727849244,6.767373253653472e-10,1.568555601,1.5685556008641894,-1.3581047397792645e-10,-0.028726745,-0.028726744991488633,8.511368693175925e-12,-0.000423105,-0.0004231053879052229,-3.879052229167207e-10
15.24,1.83396849,1.8339684907911489,30.134366616,30.134366615923067,7.948807852785274e-10,1.568189666,1.568189665689034,-3.1096636377014875e-10,-0.059230431,-0.05923043056283798,4.371620218601713e-10,-0.001903509,-0.001903508950874553,4.912544698289223e-11
15.25,1.834080252,1.834080252787068,30.154366299,30.154366298852036,8.008554842435276e-10,1.567452667,1.56745266656635,-4.336500047941172e-10,-0.069568349,-0.06956834899892007,1.0799278138406976e-12,-0.002612453,-0.0026124529190375166,8.096248324540589e-11
15.26,1.834207134,1.834207133956819,30.174365892,30.174365892619548,6.210500661879953e-10,1.566771323,1.566771322912528,-8.747225166416683e-11,-0.083080105,-0.0830801051170591,-1.1705909852555152e-10,-0.003358751,-0.0033587514237920883,-4.2379208822773684e-10
15.27,1.834373332,1.8343733328295198,30.194365198,30.19436519809151,8.345521565545208e-10,1.565849802,1.5658498017954514,-2.0454837823535854e-10,-0.083553625,-0.08355362513188086,-1.3188085346005352e-10,-0.003598147,-0.0035981467333850528,2.6661494713364764e-10
15.28,1.834549888,1.8345498879634012,30.214364415,30.214364415345273,3.472083286604089e-10,1.565060003,1.5650600030679076,6.790745743501247e-11,-0.091324495,-0.09132449469851806,3.0148195051538096e-10,-0.004038508,-0.004038508292507549,-2.925075494319973e-10
15.29,1.834762434,1.8347624344917959,30.234363282,30.23436328229559,5.73791160988812e-10,1.564074359,1.56407435871333,-2.866702430992518e-10,-0.088446188,-0.08844618767575979,3.242402041303549e-10,-0.004074738,-0.004074737921423793,7.857620630546958e-11
15.3,1.834982979,1.8349829794277241,30.254362063,30.254362062956645,4.2991561516863143e-10,1.563246367,1.5632463668363776,-1.6362244892320632e-10,-0.094252015,-0.09425201537227297,-3.7227297633446454e-10,-0.004377611,-0.004377611090483947,-9.048394672417359e-11
15.31,1.835263217,1.8352632169486816,30.27436008,30.274360079901363,1.1118882030768094e-10,1.561945328,1.5619453283709408,3.709406115603997e-10,-0.175860784,-0.17586078376869124,2.3130874993171346e-10,-0.007796231,-0.00779623130725788,-3.072578805968229e-10
15.32,1.835643489,1.8356434892123468,30.294356447,30.294356447131623,2.4983228872059227e-10,1.559880085,1.5598800855143384,5.143383496886145e-10,-0.215778268,-0.21577826802801114,-2.8011148955897625e-11,-0.009710056,-0.009710055944140492,5.5859507991362634e-11
15.33,1.836087204,1.8360872044508612,30.314351511,30.31435151125907,5.199920101084984e-10,1.55764279,1.5576427903037926,3.0379254667423083e-10,-0.246437954,-0.24643795415860312,-1.58603130628876e-10,-0.011217583,-0.011217582984474892,1.5525107241454172e-11
15.34,1.836615058,1.8366150587676469,30.334344531,30.33434453154646,9.422849410806696e-10,1.555033191,1.55503319057338,-4.2661962851298085e-10,-0.25687314,-0.25687313974570386,2.5429613970118226e-10,-0.011946509,-0.011946509209905046,-2.099050464693386e-10
15.35,1.837195817,1.837195817840656,30.354336087,30.35433608685246,8.535049704701462e-10,1.552478467,1.5524784669454093,-5.45909983884485e-11,-0.270446552,-0.2704465522501356,-2.501355789163995e-10,-0.012707628,-0.012707627509284407,4.907155931599405e-10
15.36,1.837853588,1.8378535883299396,30.374325256,30.374325256426523,5.392433486021285e-10,1.549683068,1.5496830677123103,-2.8768987192506756e-10,-0.270959864,-0.270959863590639,4.0936098955057787e-10,-0.012958072,-0.012958072390354207,-3.903542072913879e-10
15.37,1.83855936,1.838559360385411,30.394312789,30.394312789782116,8.719211390247787e-10,1.547019067,1.5470190665456975,-4.5430237349819436e-10,-0.278756902,-0.2787569018339216,1.6607837327597963e-10,-0.013406707,-0.01340670695141957,4.8580429609645925e-11
15.38,1.839338705,1.8393387048988956,30.414297589,30.414297589430973,4.42673113712523e-10,1.544159005,1.5441590045402966,-4.597033864683908e-10,-0.275896136,-0.2758961355102278,4.897722227781287e-10,-0.013449151,-0.013449150944350676,5.5649323690842856e-11
15.39,1.840163609,1.8401636096830483,30.434280561,30.43428056104898,6.848019971113311e-10,1.541456449,1.5414564494799805,4.799804997901447e-10,-0.281713941,-0.28171394064387845,3.5612157667230804e-10,-0.013756704,-0.013756703919139556,8.086044334110198e-11
15.4,1.841060321,1.8410603209211405,30.454260439,30.454260438926354,1.0789950275839289e-10,1.538573185,1.5385731854523286,4.523288410496207e-10,-0.277685886,-0.27768588580589965,1.9410034690636735e-10,-0.013701729,-0.013701729428728946,-4.287289464416366e-10
15.41,1.842001309,1.8420013091803646,30.474238281,30.47423828098571,1.8093001626487585e-10,1.53585651,1.5358565095525512,-4.4744874472257834e-10,-0.282810587,-0.2828105872757213,-2.7572127914154976e-10,-0.013940901,-0.013940900833944603,1.6605539686354032e-10
15.42,1.843013151,1.8430131513269121,30.494212659,30.49421265944932,5.556636311429022e-10,1.532964537,1.532964536960936,-3.906386325525091e-11,-0.278367521,-0.27836752134768056,-3.4768055101608297e-10,-0.013837222,-0.013837222097151275,-9.715127487208708e-11
15.43,1.844043204,1.8440432044954553,30.514186114,30.514186114447988,6.67957951089379e-10,1.530534846,1.5305348458617187,-1.382813863415322e-10,-0.197596029,-0.19759602865300124,3.4699876305666066e-10,-0.01056414,-0.010564139523798293,4.76201706539614e-10
15.44,1.845050431,1.845050431417193,30.534160732,30.534160732532023,6.760900951753801e-10,1.528862701,1.5288627009092188,-9.078116036675965e-11,-0.158200578,-0.15820057771536422,2.8463578716220184e-10,-0.008757533,-0.008757533360503621,-3.605036217463331e-10
15.45,1.84607083,1.8460708302427167,30.554134683,30.55413468308498,2.5716252680862405e-10,1.527358425,1.5273584254973276,4.973275125053078e-10,-0.127871793,-0.12787179305623375,-5.623373988683511e-11,-0.007329524,-0.007329523934204326,6.579567359693561e-11
15.46,1.847083313,1.8470833128730275,30.574109035,30.574109035779305,7.895815822387912e-10,1.526223781,1.5262237811801471,1.80147452510937e-10,-0.117650156,-0.11765015613227416,-1.3227414996652698e-10,-0.006659885,-0.006659885257167878,-2.5716787813850894e-10
15.47,1.848118773,1.8481187729457,30.59408221,30.594082210758145,7.600875925522828e-10,1.52503252,1.5250325202350625,2.3506263602257604e-10,-0.104217179,-0.10421717937164804,-3.7164804567169085e-10,-0.005943156,-0.0059431563047474874,-3.047474876616274e-10
15.48,1.84915289,1.8491528901928311,30.614055455,30.614055454984374,1.9346307809254823e-10,1.52408078,1.5240807799642262,-3.5774050388681644e-11,-0.103797999,-0.10379799852704057,4.729594355046274e-10,-0.005726055,-0.005726054865855971,1.341440292179641e-10
15.49,1.850214471,1.8502144717694486,30.634027258,30.63402725833028,8.373393967868336e-10,1.522996861,1.5229968606505544,-3.4944580562523697e-10,-0.096065234,-0.09606523430273375,-3.0273375473122144e-10,-0.00530253,-0.005302529922983052,7.701694750700261e-11
15.5,1.851277829,1.8512778292137921,30.653998967,30.653998967087837,2.311329703531968e-10,1.522108464,1.522108464438661,4.386611074380653e-10,-0.098970658,-0.09897065833186473,-3.3186473014090723e-10,-0.005279032,-0.005279031889230834,1.1076916640873069e-10
15.51,1.85237085,1.8523708500426965,30.673969074,30.67396907432574,3.285275167695635e-10,1.521062185,1.5210621847973451,-2.0265478184455787e-10,-0.093184375,-0.09318437466624672,3.3375327501694585e-10,-0.004985796,-0.004985795636308175,3.636918249200205e-10
15.52,1.85344186,1.8534418608262053,30.693940369,30.693940369124007,8.354598100364638e-10,1.520488784,1.5204887844106842,4.106839313067212e-10,-0.011589844,-0.011589843798451141,2.0154885919942966e-10,-0.001574475,-0.0015744753619048616,-3.6190486154760726e-10
15.53,1.854450525,1.8544505251611216,30.71391491,30.713914910521556,5.458763190474073e-10,1.520679466,1.520679465981173,-1.8826717962383555e-11,0.028317177,0.028317176689463423,-3.1053657562063464e-10,0.000333816,0.0003338164199846736,4.199846735577356e-10
15.54,1.855433354,1.855433354110197,30.733890742,30.73389074239952,4.1443930071907545e-10,1.52104211,1.5210421096031563,-3.9684344699253415e-10,0.058969117,0.058969117357160344,3.5716034296751076e-10,0.001837148,0.0018371481093178992,1.0931789913397327e-10
15.55,1.856369639,1.8563696397635379,30.753868809,30.753868809758348,1.076142133072208e-09,1.521776991,1.5217769907109533,-2.8904700855036936e-10,0.069398537,0.06939853678719678,-2.1280321949035397e-10,0.002562892,0.002562892107649461,1.0764946095989658e-10
15.56,1.857290567,1.8572905674700724,30.773847592,30.773847592029192,4.709780205737458e-10,1.522456946,1.522456945699794,-3.0020608221548173e-10,0.082967637,0.08296763724697107,2.46971068595947e-10,0.003321596,0.0033215960395860597,3.9586059690649433e-11
15.57,1.858172024,1.8581720248253693,30.793828154,30.793828154421682,9.268497417618862e-10,1.523377539,1.5233775388243043,-1.7569590227139997e-10,0.083477713,0.08347771256592242,-4.3407757943647596e-10,0.003570209,0.003570208780858681,-2.191413188065705e-10
15.58,1.859042991,1.859042991242423,30.813809177,30.81380917740835,4.748870699053913e-10,1.524166706,1.5241667057242907,-2.757092332217326e-10,0.091272316,0.0912723156412445,-3.587555114092922e-10,0.004017453,0.004017452822985986,-1.7701401369002445e-10
15.59,1.859877888,1.8598778884169558,30.83379174,30.833791739846685,4.442491023919095e-10,1.525151912,1.5251519122510757,2.510756047513496e-10,0.088409713,0.08840971292701978,-7.29802190901907e-11,0.004058841,0.004058841352771717,3.527717172199796e-10
15.6,1.860704711,1.860704711343785,30.853774638,30.85377463832638,4.740384879290702e-10,1.525979596,1.5259795958234603,-1.765396717701151e-10,0.094226131,0.09422613096115291,-3.8847092209692846e-11,0.004365593,0.004365593119030925,1.1903092487358657e-10
15.61,1.861471821,1.8614718212980852,30.873759901,30.873759901804572,8.5801602253185e-10,1.527280414,1.5272804140925516,9.255174404643185e-11,0.175842172,0.17584217247358264,4.735826453217129e-10,0.007787136,0.007787136157655281,1.576552811910492e-10
15.62,1.8621389,1.86213890016269,30.893748756,30.89374875656394,5.869381513049439e-10,1.529345498,1.5293454977575855,-2.4241453289164383e-10,0.215764737,0.21576473689932207,-1.0067793820844884e-10,0.009703167,0.009703167315197336,3.1519733524609794e-10
15.63,1.862742519,1.8627425190879343,30.913739632,30.91373963239533,4.0499339751262955e-10,1.531582677,1.531582676702521,-2.9747937446700234e-10,0.246428026,0.24642802570593197,-2.9406801993481224e-10,0.011212362,0.011212362411594994,4.115949941985164e-10
15.64,1.86326198,1.863261980209399,30.933732872,30.933732872509026,5.504135636911822e-10,1.534192191,1.5341921908060945,-1.9390533623209194e-10,0.2568658,0.25686580014598065,1.459806719950052e-10,0.011942551,0.011942550958917159,-4.108284025472475e-11
15.65,1.863728512,1.8637285118688336,30.953727419,30.953727419582762,5.97341197083564e-10,1.536746851,1.5367468509455673,-5.4432902629741875e-11,0.270441094,0.27044109391751464,-8.248535188215556e-11,0.012704625,0.012704625303454916,3.03454915709378e-10
15.66,1.864117997,1.8641179972175634,30.973723615,30.973723615803213,8.321556059696037e-10,1.539542203,1.539542202851627,-1.4837286954616502e-10,0.270955785,0.27095578507740103,7.740103002973342e-11,0.012955795,0.012955794708256568,-2.917434332311286e-10
15.67,1.864459449,1.8644594493271538,30.993720691,30.99372069094423,3.318734644701943e-10,1.542206169,1.5422061685893684,-4.106315287799589e-10,0.278753843,0.27875384301808664,1.8086643294168425e-11,0.013404979,0.013404978594224633,-4.057753664327146e-10
15.68,1.864727277,1.8647272777658177,31.013718887,31.013718887430873,8.787083053917421e-10,1.545066204,1.5450662039852698,-1.4730439090726577e-11,0.275893835,0.2758938348287566,-1.7124335283114078e-10,0.013447839,0.01344783922619837,2.2619837079795868e-10
15.69,1.864949506,1.8649495058891408,31.033717643,31.033717643322092,3.4063678012774295e-10,1.547768739,1.547768739008898,8.898215497765705e-12,0.281712206,0.28171220633120436,3.3120434173028457e-10,0.013755708,0.013755708288763935,2.88763934638836e-10
15.7,1.865099859,1.8650998588840901,31.053717068,31.053717068438047,4.5312189604715673e-10,1.550651988,1.5506519879193519,-8.064837686561077e-11,0.277684576,0.2776845761924942,1.9249418725664214e-10,0.013700974,0.013700973650918578,-3.490814217549376e-10
15.71,1.865205885,1.8652058850656488,31.073716778,31.073716778202723,2.1308620699659165e-10,1.553368652,1.55336865239628,3.962798977852344e-10,0.282809597,0.2828095970594369,5.943689984633238e-11,0.013940327,0.013940327088479665,8.847966456726475e-11
15.72,1.86524097,1.8652409702118335,31.093716738,31.09371673791625,2.277888249519327e-10,1.556260616,1.5562606163465498,3.4654945579859486e-10,0.278366772,0.27836677187817915,-1.21820831200381e-10,0.013836787,0.013836786518590329,-4.814096708077864e-10
15.73,1.86523242,1.8652324204390647,31.113716727,31.11371672702496,4.3977375413062253e-10,1.558982739,1.5589827387322623,-2.6773783190492395e-10,0.283240606,0.2832406063523408,3.523407676730983e-10,0.014040935,0.01404093459655029,-4.034497094046463e-10
15.74,1.865153444,1.865153444754729,31.133716561,31.133716561699252,1.0288681998481102e-09,1.561878179,1.5618781792360288,2.360289741432098e-10,0.27864395,0.2786439499353332,-6.466677193728287e-11,0.01391173,0.01391172957652767,-4.23472330118857e-10
15.75,1.865056617,1.8650566177373635,31.153716325,31.153716325147116,7.51895976706584e-10,1.564310119,1.564310119090429,9.042899762334855e-11,0.19777708,0.1977770802345798,2.3457980002916656e-10,0.010619879,0.010619879244694291,2.4469429087126127e-10
15.76,1.864982933,1.8649829336150443,31.173716186,31.173716186243944,6.616553946191295e-10,1.56598375,1.565983750154306,1.5430590138976186e-10,0.158321443,0.15832144275370114,-2.4629887018789987e-10,0.008799376,0.008799376464680268,4.6468026822232833e-10
15.77,1.864896277,1.8648962768558766,31.193715996,31.1937159963753,4.020200848358526e-10,1.567489026,1.5674890264991994,4.991993485248258e-10,0.127954003,0.1279540027791377,-2.2086230067053236e-10,0.007361019,0.007361019018166534,1.816653424913106e-11
15.78,1.864817709,1.8648177093262632,31.213715839,31.2137158392205,3.937882090548717e-10,1.568624357,1.5686243574227223,4.227223016073367e-10,0.117707071,0.11770707124557789,2.455778913557083e-10,0.00668364,0.006683640363324318,3.6332431768010265e-10
15.79,1.864716257,1.8647162574337,31.233715579,31.233715579321082,5.39620552191093e-10,1.569816097,1.5698160974408868,4.408868825578338e-10,0.104257224,0.10425722408518706,8.518706573479307e-11,0.005961102,0.0059611019664823125,-3.351768775722297e-11
15.8,1.864616243,1.8646162431490636,31.253715326,31.253715326335815,3.674137083250468e-10,1.570768177,1.570768177133358,1.333582133611344e-10,0.103826579,0.10382657857481584,-4.2518416565329176e-10,0.005739628,0.00573962828978927,2.8978926983752595e-10
15.81,1.864488797,1.8644887976103237,31.273714917,31.273714917385785,7.220288633075999e-10,1.57185234,1.5718523401551625,1.5516254947556263e-10,0.096085884,0.09608588373911489,-2.6088510518551544e-10,0.005312806,0.0053128058856884725,-1.1431152725782656e-10
15.82,1.864359627,1.8643596270515093,31.293714497,31.29371449725141,2.56633711557683e-10,1.572740913,1.5727409133447035,3.4470337695324815e-10,0.098985732,0.09898573203969435,3.9694345033147727e-11,0.005286817,0.00528681697184754,-2.8152460397612433e-11
15.83,1.864200791,1.864200791094706,31.313713863,31.313713863463636,4.732100948748098e-10,1.573787323,1.5737873227183758,-2.8162405740772556e-10,0.093195472,0.09319547153277472,-4.672252862381043e-10,0.004991697,0.004991696808388904,-1.916110959135353e-10
15.84,1.864064027,1.8640640272783182,31.333713388,31.33371338784407,3.190216006943465e-10,1.574360819,1.5743608189351823,-6.481748471287574e-11,0.011598069,0.011598068925742125,-7.425787588999366e-11,0.00157895,0.001578950347840228,3.4784022797523795e-10
15.85,1.863989716,1.8639897167571213,31.353713242,31.353713242482588,8.978431056387883e-10,1.574170209,1.574170208587912,-4.120881413882671e-10,-0.028311047,-0.02831104692418617,7.581382743815368e-11,-0.000330422,-0.0003304218819540068,1.180459931735857e-10
15.86,1.863941291,1.8639412913382865,31.373713179,31.37371317915392,3.7165782055894646e-10,1.573807618,1.573807618158666,1.5866596925206977e-10,-0.05896453,-0.05896452957036323,4.296367706047022e-10,-0.001834573,-0.001834572543034517,4.569654830314379e-10
15.87,1.863939476,1.8639394762164396,31.393713174,31.393713174225255,3.1238830521997973e-10,1.573072777,1.5730727769293846,-7.061551343667816e-11,-0.069395092,-0.06939509159327265,4.067273601249255e-10,-0.002560938,-0.0025609375744483232,4.2555167679633743e-10
15.88,1.863953045,1.863953045829085,31.413713166,31.413713165842715,8.438724898527824e-10,1.572392852,1.5723928519262538,-7.37463423661211e-11,-0.082965043,-0.08296504336855609,-3.685560884258976e-10,-0.003320113,-0.0033201125899775825,4.100224174942435e-10
15.89,1.864006133,1.8640061335692506,31.433713091,31.433713091398765,6.95024300389572e-10,1.571472281,1.5714722814006112,4.006110998489021e-10,-0.083475756,-0.08347575573205968,2.6794032270682777e-10,-0.003569083,-0.003569082756849438,2.431505617510321e-10
15.9,1.864069728,1.8640697281632634,31.453712987,31.45371298684362,2.260742796412622e-10,1.570683132,1.570683131562495,-4.375051432248256e-10,-0.091270837,-0.09127083712668875,-1.266887567075159e-10,-0.004016598,-0.004016598038299379,-3.829937929300531e-11
15.91,1.864169429,1.8641694289785438,31.473712734,31.47371273470763,7.07954724138869e-10,1.569697938,1.5696979379346958,-6.530420648687141e-11,-0.088408595,-0.08840859449797171,5.020282939360854e-10,-0.004058192,-0.004058192431832752,-4.318327518487708e-10
15.92,1.864277214,1.8642772142973658,31.493712441,31.49371244095845,3.00254562851522e-10,1.568870264,1.5688702641242278,1.2422773920661712e-10,-0.094225284,-0.0942252841590638,-1.5906378991736858e-10,-0.0043651,-0.004365100459888406,-4.5988840600280634e-10
15.93,1.86444476,1.8644447604349548,31.513711719,31.513711719501263,6.636642609148807e-10,1.567569453,1.5675694532487832,2.487832162501036e-10,-0.175841531,-0.17584153088978008,1.1021991652704344e-10,-0.007786762,-0.007786762119202048,-1.1920204840559778e-10
15.94,1.864712398,1.864712398153783,31.533709911,31.533709911390268,4.1947492963044837e-10,1.565504375,1.565504375187058,1.8705836879462368e-10,-0.215764251,-0.2157642505460433,4.539566778039017e-10,-0.009702883,-0.009702883328958587,-3.2895858606551975e-10
15.95,1.865043522,1.8650435224106776,31.553707157,31.5537071569262,4.172561584452136e-10,1.5632672,1.5632672004905688,4.905684747313899e-10,-0.246427657,-0.24642765687865217,1.2134782068073946e-10,-0.011212147,-0.01121214679263879,2.0736120980024975e-10
15.96,1.865458824,1.8654588241443437,31.573702831,31.573702831822505,8.3507607042044e-10,1.56065769,1.5606576896093056,-3.906945877929502e-10,-0.25686552,-0.25686552036025795,-3.60257934595154e-10,-0.011942387,-0.011942387245940406,-2.4594040519410054e-10
15.97,1.865927059,1.865927059447862,31.593697339,31.593697339072403,4.536768974527296e-10,1.558103032,1.558103031914503,-8.549694285875375e-11,-0.270440882,-0.27044088162834073,3.7165925892423957e-10,-0.012704501,-0.012704500999708516,2.914838509449069e-13
15.98,1.866472334,1.8664723346125327,31.613689893,31.613689893614332,8.675250609115708e-10,1.555307682,1.555307681863515,-1.364850454876887e-10,-0.270955624,-0.2709556239735538,2.6446178580386004e-11,-0.0129557,-0.01295570032627717,-3.2627717021227465e-10
15.99,1.867065632,1.8670656321111128,31.633681081,31.63368108171841,7.269537971974954e-10,1.552643718,1.5526437175336607,-4.663389674419705e-10,-0.278753721,-0.27875372074201205,2.579879643249683e-10,-0.013404907,-0.013404906930927161,6.907283946200327e-11
16.0,1.867732525,1.8677325256338286,31.653669949,31.653669949815846,1.033122434575245e-09,1.549783683,1.5497836832063836,2.06383354850459e-10,-0.275893742,-0.2758937420132152,-1.3215206706718163e-11,-0.013447785,-0.013447784812699929,1.8730007128597848e-10
16.01,1.868444996,1.868444996086593,31.673657246,31.673657245990846,8.707560030683309e-11,1.547081149,1.547081148993942,-6.058265000774554e-12,-0.281712136,-0.28171213587277544,1.272245642169878e-10,-0.013755667,-0.013755666972776241,2.7223757970151752e-11
16.02,1.869229294,1.869229294647312,31.693641852,31.693641852235586,6.888499802124763e-10,1.544197901,1.5441979006992979,-3.0070212986288425e-10,-0.277684523,-0.27768452270279254,2.9720748084827164e-10,-0.013700942,-0.013700942279738367,-2.797383661518049e-10
16.03,1.870057885,1.8700578850691534,31.713624671,31.71362467160959,6.1349875301879e-10,1.541481237,1.541481236689882,-3.1011815337933513e-10,-0.282809557,-0.28280955645006056,5.499394273300595e-10,-0.013940303,-0.013940303268329016,-2.6832901699191947e-10
16.04,1.870957351,1.8709573508442752,31.733604426,31.733604425883062,1.9474238964621373e-10,1.538589273,1.538589273094554,9.455414229364578e-11,-0.278366741,-0.2783667410465364,-4.653644136709545e-11,-0.013836768,-0.013836768431910841,-4.3191084216076536e-10
16.05,1.871875035,1.8718750349037354,31.753583359,31.75358335903989,1.0420204227046466e-10,1.536159589,1.5361595888077648,-1.9223511671384585e-10,-0.197595438,-0.19759543755404174,4.4595827031201907e-10,-0.010563795,-0.010563795093355019,-9.335501816032377e-11
