time_s,dt_to_next_s,input_accel_x_mps2,input_steer_rad,command_steer_rad,gym_x_m,gym_y_m,gym_theta_rad,gym_speed_mps,model_x_m,model_y_m,model_theta_rad,model_speed_mps,accel_y_mps2,error_x_m,error_y_m,error_position_m,error_yaw_rad,error_speed_mps
25.6,0.00999999999999801,-0.010320008,-0.128,-0.102598219,-51.536746327,3.218297135,4.565423605,8.149889212,38.50724763571388,-2.219119567416307,1.8976543329588793,8.234086800380005,-21.36964533,90.04399396271388,-5.437416702416307,90.2080171002166,-2.667769272041121,0.08419758838000568
25.61,0.010000000000001563,-0.008357143,-0.096,-0.079133891,-51.55350956,3.138541288,4.539045479,8.149805641,38.48734670175352,-2.1392239665228843,1.8656315574012794,8.233983600300006,-21.46804647,90.04085626175353,-5.277765254522884,90.19540233532754,-2.673413921598721,0.08417795930000516
25.62,0.00999999999999801,-0.006767614,-0.128,-0.076591339,-51.570379803,3.058808802,4.512772522,8.149737965,38.46834435143476,-2.0591092643002544,1.8416489278284578,8.233900028870005,-21.477552183,90.03872415443476,-5.117918066300255,90.18406141160285,-2.671123594171542,0.08416206387000535
25.63,0.010000000000001563,0.044630836,-0.096,-0.055562227,-51.587506708,2.979129144,4.486389687,8.150184273,38.452947156136396,-1.9782266189683924,1.809626809561534,8.233832352730005,-21.375022109,90.0404538641364,-4.957355762968392,90.17681912897743,-2.676762877438466,0.0836480797300041
25.64,0.00999999999999801,0.04250864,-0.064,-0.038276065,-51.604953222,2.899514408,4.460664259,8.150609359,38.43845887071213,-1.8971727379640548,1.7856438488422244,8.234278661090006,-20.428537098,90.04341209271213,-4.7966871459640545,90.17108332982494,-2.6750204101577753,0.083669302090005
25.65,0.010000000000001563,0.101108195,-0.032,-0.023540374,-51.622749697,2.81996982,4.436565865,8.151620441,38.424235885012365,-1.8160663445809364,1.7696706137492164,8.234703747490006,-18.744606742,90.04698558201237,-4.636036164580936,90.1662489168006,-2.666895251250784,0.08308330649000517
25.66,0.010000000000001563,0.096300501,-0.064,-0.010192598,-51.640941679,2.740504667,4.414602575,8.152583446,38.40963317684471,-1.7350194932826086,1.7616881704190668,8.235714829440006,-17.226006329,90.0505748558447,-4.475524160282609,90.1617232997316,-2.652914404580933,0.0831313834400067
25.67,0.00999999999999801,0.165204706,-0.032,0.012948584,-51.659637725,2.661143201,4.394272046,8.154235493,38.39735463760663,-1.6535788020585784,1.7457116277258358,8.236677834450006,-15.811930165,90.05699236260664,-4.314722003058578,90.16029447246869,-2.6485604182741644,0.0824423414500064
25.68,0.010000000000001563,0.157349223,0.0,0.021793175,-51.678854442,2.581889596,4.376079185,8.155808986,38.38469429901806,-1.5721826918541573,1.7377269602541423,8.238329881510007,-13.762109813,90.06354874101805,-4.154072287854158,90.15929862414887,-2.6383522247458577,0.0825208955100063
25.69,0.00999999999999801,0.149867267,0.032,0.02662014,-51.698570539,2.5027429,4.360745423,8.157307658,38.371004476473644,-1.490936811718207,1.7377269602541423,8.239903373740006,-11.167829399,90.06957501547365,-3.993679711718207,90.15807130317188,-2.6230184627458577,0.08259571574000546
25.7,0.010000000000001563,0.227807969,0.0,0.056107168,-51.71877851,2.423700889,4.348573586,8.159585738,38.35564010494647,-1.4099754895341525,1.745714679929189,8.241402046410006,-8.878377205,90.07441861494647,-3.8336763785341526,90.15596465789685,-2.6028589060708107,0.08181630841000498
25.71,0.00999999999999801,0.2169757,0.032,0.05597745,-51.73953147,2.344777232,4.338878184,8.161755495,38.3412957972081,-1.3288078285393372,1.745714679929189,8.243680126100006,-6.853308669,90.0808272672081,-3.673585060539337,90.15570236175634,-2.5931635040708114,0.0819246311000068
25.72,0.010000000000001563,0.30217855,0.064,0.089366214,-51.76079127,2.265961666,4.332001006,8.16477728,38.32527707553311,-1.247931507064575,1.7537063856787665,8.245849883100005,-4.296321788,90.0860683455331,-3.5138931730645746,90.15457367869791,-2.578294620321233,0.08107260310000619
25.73,0.00999999999999801,0.28780996,0.032,0.085366336,-51.782508955,2.187240435,4.328204604,8.16765538,38.306943369247804,-1.1675223899345206,1.7697045851183288,8.248871668600005,-2.093253437,90.0894523242478,-3.3547628249345207,90.15189323411062,-2.558500018881671,0.08121628860000563
25.74,0.010000000000001563,0.274124597,0.064,0.120577511,-51.804697137,2.108621317,4.326761472,8.170396626,38.28897693474099,-1.0869995133715822,1.7777016663653082,8.251749768200005,-0.175157022,90.09367407174099,-3.195620830371582,90.15033056088369,-2.549059805634692,0.08135314220000467
25.75,0.010000000000001563,0.366115143,0.096,0.113067651,-51.827282819,2.030082114,4.327987739,8.174057777,38.268704658311684,-1.0069977074611678,1.7937110382850534,8.254491014170005,2.255359368,90.09598747731168,-3.037079821461168,90.1471619816943,-2.5342767007149467,0.08043323717000561
25.76,0.00999999999999801,0.348706368,0.128,0.10403332,-51.850160175,1.951590111,4.332448549,8.177544841,38.24550012608947,-0.9277644707109639,1.817758852416259,8.258152165600006,5.103874245,90.09566030108947,-2.879354581710964,90.14165900346259,-2.5146896965837415,0.08060732460000608
25.77,0.010000000000001563,0.445716803,0.096,0.137875863,-51.873239426,1.873115818,4.340298194,8.182002009,38.21875504869765,-0.8496190814506536,1.8498822013712628,8.261639229280005,7.537392369,90.09199447469766,-2.7227348994506535,90.13312794839442,-2.490415992628737,0.07963722028000575
25.78,0.00999999999999801,0.424522969,0.128,0.125432885,-51.89649447,1.794648048,4.350732181,8.186247239,38.19111273565083,-0.7717427438867448,1.8739519950457773,8.266096397310006,9.61959344,90.08760720565084,-2.566390791886745,90.12415510692078,-2.4767801859542224,0.07984915831000627
25.79,0.010000000000001563,0.404336901,0.16,0.1567825,-51.919811678,1.716155487,4.363976182,8.190290608,38.15998838131799,-0.6951462028648363,1.9061077139910143,8.270341627000006,12.137369836,90.07980005931799,-2.4113016898648363,90.1120677521399,-2.4578684680089857,0.08005101900000611
25.8,0.00999999999999801,0.506836839,0.128,0.142090655,-51.9430736,1.63759901,4.380198105,8.195358976,38.12482635198779,-0.6202736071150377,1.9463962478325199,8.274384996010006,14.246171128,90.06789995198778,-2.2578726171150376,90.09619631547382,-2.43380185716748,0.0790260200100068
25.81,0.010000000000001563,0.482736748,0.16,0.127492275,-51.96622969,1.558959707,4.398611843,8.200186344,38.08819975755793,-0.5460533930571969,1.9785858023786504,8.279453364400005,16.025579343,90.05442944755794,-2.1050131000571968,90.07902832111702,-2.42002604062135,0.079267020400005
25.82,0.00999999999999801,0.588892931,0.128,0.152403446,-51.989172308,1.480202068,4.419139148,8.206075273,38.047659985572665,-0.473841695720469,2.0189206218583253,8.284280731880006,17.468151699,90.03683229357267,-1.954043763720469,90.05803382536988,-2.400218526141675,0.07820545888000652
25.83,0.010000000000001563,0.560891072,0.096,0.136860271,-52.011864806,1.40131218,4.440767564,8.211684184,38.005698006008764,-0.4023825609085523,2.0511502572687945,8.290169661190005,17.879535435,90.01756281200876,-1.8036947409085522,90.03563144295887,-2.389617306731205,0.07848547719000543
25.84,0.010000000000001563,0.534220702,0.128,0.157152609,-52.034265332,1.322282012,4.462641452,8.217026391,37.96289204260748,-0.3313568113741836,2.0753048275551578,8.295778571910006,18.170612652,89.99715737460747,-1.6536388233741837,90.01234835770053,-2.387336624444842,0.07875218091000669
25.85,0.00999999999999801,0.644798431,0.16,0.14268428,-52.056236663,1.243070352,4.485238578,8.223474375,37.91690601481553,-0.26228355856590346,2.1075781157991935,8.301120778930006,19.080287684,89.97314267781553,-1.5053539105659035,89.98573494570462,-2.377660462200806,0.07764640393000555
25.86,0.010000000000001563,0.614138266,0.128,0.130640361,-52.077646018,1.163639811,4.508959959,8.229615758,37.86727615116591,-0.19570915754816076,2.148022407562342,8.307568763240004,19.782482174,89.94492216916592,-1.3593489685481606,89.95519358900634,-2.360937551437658,0.07795300524000481
25.87,0.00999999999999801,0.727365775,0.16,0.144914485,-52.098436574,1.083975797,4.533233982,8.236889415,37.81631694647083,-0.1300644239001661,2.1803431027644873,8.313710145900005,20.297057476,89.91475352047082,-1.214040220900166,89.92294920822484,-2.3528908792355123,0.07682073090000507
25.88,0.010000000000001563,0.692779533,0.128,0.133364052,-52.118502059,1.004052922,4.558180843,8.243817211,37.761891343897865,-0.06717774818162704,2.2208507185988413,8.320983803650003,20.659208285,89.88039340289787,-1.0712306701816272,89.88677685515498,-2.3373301244011584,0.0771665926500038
25.89,0.00999999999999801,0.659837866,0.16,0.142248448,-52.137786706,0.923868562,4.583322484,8.250415589,37.70619661794976,-0.005313903865040395,2.2532251150999976,8.327911598980004,20.926362657,89.84398332394976,-0.9291824658650404,89.84878808069162,-2.3300973689000024,0.07749600998000439
25.9,0.010000000000001563,0.776775364,0.128,0.131490366,-52.156188602,0.843403406,4.608823508,8.258183343,37.64723616389533,0.053538623557667295,2.2938002512667817,8.334509977640002,21.021520118,89.80342476589533,-0.7898647824423327,89.80689832111098,-2.3150232567332187,0.07632663464000089
25.91,0.010000000000001563,0.739839696,0.16,0.123475797,-52.173659723,0.762653523,4.634219905,8.26558174,37.587078459388756,0.11127355673221809,2.3262288853951993,8.342277731280003,21.065127202,89.76073818238876,-0.6513799662677819,89.76310163373255,-2.307991019604801,0.07669599128000293
25.92,0.00999999999999801,0.858624662,0.128,0.124989346,-52.190104755,0.681606957,4.659718011,8.274167987,37.52386863621791,0.16576293536643297,2.366875936463111,8.349676128240004,20.963359387,89.7139733912179,-0.515844021633567,89.71545639796305,-2.292842074536889,0.07550814124000382
25.93,0.010000000000001563,0.81779706,0.096,0.118011787,-52.205508404,0.600270704,4.684578403,8.282345957,37.45953467056298,0.21904902395031034,2.399365144469707,8.358262374860002,20.070035339,89.66504307456299,-0.3812216800496897,89.66585347573833,-2.285213258530293,0.07591641786000203
25.94,0.00999999999999801,0.938088001,0.128,0.114179074,-52.219859017,0.51865299,4.708177488,8.291726837,37.39451769716956,0.2716355193414283,2.423721786712825,8.366440345460004,19.187748163,89.61437671416957,-0.24701747065857166,89.61471715906885,-2.2844557012871745,0.07471350846000391
25.95,0.010000000000001563,0.893481916,0.096,0.109398888,-52.233077135,0.436751522,4.730890153,8.300661656,37.32712037622344,0.32127990754668834,2.4562777372017415,8.375821225470002,18.372794818,89.56019751122344,-0.11547161445331167,89.56027195103361,-2.2746124157982583,0.07515956947000113
25.96,0.00999999999999801,0.850996851,0.128,0.107721817,-52.245141032,0.354583987,4.752495788,8.309171625,37.259070530028076,0.3701858736193083,2.480686624533411,8.384756044630004,17.658727979,89.50421156202808,0.015601886619308336,89.504212921846,-2.271809163466589,0.07558441963000462
25.97,0.010000000000001563,0.974616005,0.096,0.098851678,-52.255986168,0.272154699,4.773363305,8.318917785,37.188804735819225,0.4160077521499656,2.5133121126193894,8.393266013140002,16.915979383,89.44479090381923,0.1438530531499656,89.4449065823697,-2.260051192380611,0.07434822814000164
25.98,0.00999999999999801,0.928273014,0.128,0.098713424,-52.265605755,0.189477662,4.793218457,8.328200515,37.11792591506129,0.46104901250681335,2.5377729921723207,8.403012173190003,16.282420059,89.3835316700613,0.27157135050681336,89.3839442227253,-2.2554454648276794,0.07481165819000246
25.99,0.010000000000001563,1.052897022,0.096,0.086098959,-52.273947661,0.106562421,4.812433024,8.338729485,37.04499699279577,0.5028773081407159,2.5704709823643768,8.412294903330002,15.619013869,89.31894465379577,0.39631488714071583,89.31982388897552,-2.241962041635623,0.07356541833000207
26.0,0.010000000000001563,1.002831769,0.128,0.087152681,-52.281016409,0.023425811,4.830736274,8.348757803,36.971490082192844,0.5438884015073605,2.5949884265321987,8.422823873550003,15.069773874,89.25250649119285,0.5204625905073605,89.25402397801759,-2.2357478474678016,0.07406607055000336
26.01,0.00999999999999801,0.955147118,0.096,0.09057149,-52.286769336,-0.059910321,4.848565883,8.358309274,36.89610657796609,0.5815651427089209,2.6277649157238097,8.432852191240006,14.591725663,89.18287591396609,0.641475463708921,89.1851828896281,-2.2208009672761904,0.07454291724000583
26.02,0.010000000000001563,1.082847654,0.064,0.072909531,-52.291245195,-0.143426925,4.865323625,8.369137751,36.82019025123692,0.6183851036278817,2.652340812614889,8.442403662420004,13.331262286,89.11143544623692,0.7618120286278817,89.11469174527741,-2.2129828123851114,0.0732659114200036
26.03,0.00999999999999801,1.031358248,0.096,0.077106534,-52.294486002,-0.227106355,4.880515697,8.379451333,36.74404211105087,0.6549619238107698,2.668727858031902,8.453232138960006,12.272707115,89.03852811305086,0.8820682788107698,89.04289715068256,-2.211787838968098,0.07378080596000558
26.04,0.010000000000001563,1.159683418,0.064,0.057313101,-52.296463938,-0.310934742,4.894615738,8.391048167,36.66649027699106,0.688722633323004,2.693364224557646,8.463545721440004,11.262845606,88.96295421499107,0.999657375323004,88.96857050400796,-2.2012515134423536,0.07249755444000527
26.05,0.00999999999999801,1.104540472,0.096,0.062977541,-52.297208777,-0.394896381,4.907446498,8.402093572,36.58870772774795,0.7222292403298171,2.709793026489926,8.475142555620007,10.440524092,88.88591650474795,1.117125621329817,88.89293629160224,-2.1976534715100735,0.07304898362000678
26.06,0.010000000000001563,1.052019572,0.064,0.070500311,-52.296704216,-0.478967653,4.919525689,8.412613768,36.509626570102554,0.752855587541954,2.734494276267146,8.486187960340004,9.753018275,88.80633078610256,1.231823240541954,88.81487362028169,-2.1850314127328545,0.07357419234000417
26.07,0.00999999999999801,1.183374744,0.032,0.048112656,-52.295014308,-0.563135354,4.930330307,8.424447515,36.43032499041123,0.7832128839684519,2.750965955299735,8.496708156060006,8.338406116,88.72533929841123,1.346348237968452,88.73555368168994,-2.179364351700265,0.07226064106000507
26.08,0.010000000000001563,1.127105275,0.064,0.05626018,-52.292205781,-0.647388771,4.939430849,8.435718568,36.35104942250502,0.8139505912883315,2.7592076064928355,8.508541903500003,7.17208198,88.64325520350502,1.4613393622883315,88.65529993071759,-2.1802232425071644,0.07282333550000253
26.09,0.010000000000001563,1.258742385,0.032,0.033641797,-52.288274954,-0.731716738,4.947354423,8.448305992,36.27080706949852,0.8424132288603972,2.7757233758751836,8.519812956250005,6.101056388,88.55908202349852,1.5741299668603972,88.57307093014957,-2.1716310471248166,0.07150696425000547
26.1,0.00999999999999801,1.198889184,0.064,0.042935138,-52.28327439,-0.81611117,4.953971748,8.460294884,36.19057359084148,0.871257587386939,2.7839877879771144,8.532400380100007,5.24992018,88.47384798084148,1.6873687573869391,88.48993722373439,-2.1699839600228854,0.07210549610000783
26.11,0.010000000000001563,1.330867814,0.032,0.02060426,-52.277209641,-0.900562655,4.959775821,8.473603562,36.10941984389353,0.8977966400619465,2.8005505341734906,8.544389271940005,4.469041811,88.38662948489352,1.7983592950619465,88.40492275803415,-2.1592252868265094,0.07078570994000621
26.12,0.00999999999999801,1.26758505,0.064,0.030364152,-52.270139856,-0.985066365,4.964605894,8.486279412,36.02825803069751,0.924717875189546,2.808839117820556,8.557697950080007,3.880205441,88.2983978866975,1.909784240189546,88.3190485976928,-2.155766776179444,0.07141853808000675
26.13,0.010000000000001563,1.207311381,0.032,0.040739155,-52.262076073,-1.069605362,4.968976602,8.498352526,35.94622366138102,0.9493037375365811,2.825451602428025,8.570373800580004,3.425637575,88.20829973438103,2.018909099536581,88.23140107684222,-2.1435249995719747,0.0720212745800044
26.14,0.00999999999999801,1.342473735,0.0,0.018143916,-52.253104753,-1.154181179,4.972375482,8.511777264,35.86417372480266,0.9742686530955089,2.8337647742317618,8.582446914390006,2.254295487,88.11727847780267,2.1284498320955088,88.14298080404572,-2.1386107077682386,0.07066965039000728
26.15,0.010000000000001563,1.278639109,0.032,0.028311908,-52.243311984,-1.238797789,4.974375977,8.524563655,35.782319556743715,1.0002928896906726,2.8337647742317618,8.595871651740003,1.319917483,88.02563154074372,2.2390906786906726,88.05410459038337,-2.1406112027682385,0.07130799674000343
26.16,0.010000000000001563,1.413977685,0.0,0.007360791,-52.232711543,-1.323452729,4.975499828,8.538703432,35.69981665111284,1.0246470215579322,2.8421030069650293,8.608658042830005,0.490548433,87.93252819411285,2.348099750557932,87.96387376103341,-2.133396821034971,0.06995461083000443
26.17,0.00999999999999801,1.346743046,0.032,0.01793588,-52.22137006,-1.408150883,4.975612812,8.552170862,35.61749447488345,1.0500662284574385,2.8421030069650293,8.622797819680006,-0.136768406,87.83886453488344,2.4582171114574383,87.87325505604458,-2.1335098050349703,0.07062695768000538
26.18,0.010000000000001563,1.282705415,0.0,-0.000988844,-52.209306736,-1.492882073,4.975237642,8.564997916,35.53452891214291,1.073805508783964,2.8504676694806044,8.636265250140003,-0.621255561,87.74383564814292,2.566687581783964,87.78136806515835,-2.1247699725193954,0.07126733414000341
26.19,0.00999999999999801,1.42130996,0.032,0.009378301,-52.196589862,-1.577654388,4.974193756,8.579211016,35.451738827261956,1.09861259426411,2.8504676694806044,8.649092304290004,-1.01253097,87.64832868926196,2.67626698226411,87.68917793537157,-2.1237260865193957,0.06988128829000395
26.2,0.010000000000001563,1.353726671,0.0,0.01950192,-52.183237349,-1.662469399,4.97292264,8.592748282,35.368320312842776,1.1217272076746811,2.8588581808066547,8.663305403890002,-1.290480423,87.55155766184278,2.784196606674681,87.59581610875944,-2.1140644591933455,0.07055712189000118
26.21,0.00999999999999801,1.492353981,0.032,0.002187873,-52.169316104,-1.747337152,4.97121468,8.607671822,35.285061924864564,1.1459152049543722,2.8588581808066547,8.676842670600005,-1.495680908,87.45437802886457,2.893252356954372,87.50222366098231,-2.1123564991933454,0.06917084860000422
26.22,0.010000000000001563,1.421392549,0.0,0.011480152,-52.154841881,-1.832260158,4.969481786,8.621885748,35.20118063137669,1.1684007209924478,2.8672759350652104,8.691766210410002,-1.614196075,87.35602251237668,3.0006608789924476,87.40754335235361,-2.10220585093479,0.06988046241000134
26.23,0.00999999999999801,1.560189094,0.032,-0.003918864,-52.13987833,-1.917249707,4.967488901,8.637487639,35.11744436344359,1.1919650347083812,2.8672759350652104,8.705980135900004,-1.677497032,87.2573226934436,3.1092147417083815,87.31269999225658,-2.10021296593479,0.0684924969000047
26.24,0.010000000000001563,1.486002103,0.0,0.004377997,-52.124437555,-2.00230867,4.965622215,8.65234766,35.033091110132425,1.2138163868102378,2.8757222612285016,8.721582026840002,-1.677563455,87.15752866513242,3.216125056810238,87.21684621329999,-2.089899953771498,0.06923436684000173
26.25,0.010000000000001563,1.415342703,-0.032,-0.009168927,-52.108605151,-2.087443207,4.963340195,8.666501087,34.94886800045674,1.236751794183747,2.8757222612285016,8.736442047870005,-2.389207075,87.05747315145675,3.324195001183747,87.12091542174306,-2.087617933771498,0.06994096087000479
26.26,0.00999999999999801,1.557744363,0.0,-0.001720449,-52.09246192,-2.172670666,4.960158432,8.68207853,34.86500264711311,1.2614796889932975,2.867247110133481,8.750595474900008,-2.972447839,86.9574645671131,3.4341503549932977,87.02524939695049,-2.092911321866519,0.06851694490000781
26.27,0.010000000000001563,1.483673619,-0.032,0.005637946,-52.076015888,-2.257995096,4.956536457,8.696915267,34.78069420373071,1.2852076418792993,2.867247110133481,8.766172918530005,-3.441109949,86.85671009173072,3.5432027378792994,86.928950146661,-2.0892893468665195,0.0692576515300054
26.28,0.00999999999999801,1.626191317,0.0,-0.004708121,-52.059325236,-2.343430459,4.952287358,8.71317718,34.69675409023659,1.3107341253887552,2.858742809539023,8.781009654720007,-3.802522965,86.75607932623659,3.654164584388755,86.83300189945098,-2.0935445484609776,0.06783247472000653
26.29,0.010000000000001563,1.54886592,0.032,0.002384005,-52.042374768,-2.428976491,4.948146614,8.728665839,34.6123551400059,1.335264035060093,2.858742809539023,8.797271567890004,-3.283074769,86.6547299080059,3.764240526060093,86.73644978996711,-2.089403804460977,0.06860572889000416
26.3,0.00999999999999801,1.691621437,0.0,-0.005001272,-52.025149357,-2.514632865,4.944740705,8.745582053,34.527309203806105,1.3580669333506603,2.8672775702185396,8.812760227090006,-2.806862447,86.5524585608061,3.87269979835066,86.63905520403719,-2.0774631347814605,0.06717817409000659
26.31,0.010000000000001563,1.611184838,0.032,0.000461677,-52.007702742,-2.600412993,4.941735957,8.761693902,34.44239518941328,1.3819625281285066,2.8672775702185396,8.829676441460004,-2.318603757,86.45009793141328,3.982375521128507,86.54177457818987,-2.07445838678146,0.06798253946000443
26.32,0.00999999999999801,1.534572999,0.0,-0.005329618,-51.99003704,-2.686308859,4.939434366,8.777039632,34.35684067272341,1.4041194287766603,2.875844043189014,8.845788289840007,-1.860362029,86.3468777127234,4.0904282877766605,86.44370939700269,-2.0635903228109864,0.06874865784000761
26.33,0.010000000000001563,1.681351742,0.032,-0.001464251,-51.972197229,-2.772332961,4.937490454,8.793853149,34.27141396579464,1.4273714219239364,2.875844043189014,8.861134019830004,-1.42121936,86.24361119479465,4.199704382923937,86.34580469729181,-2.0616464108109858,0.06728087083000389
26.34,0.010000000000001563,1.601403466,0.0,0.001652811,-51.954175559,-2.858486847,4.936185856,8.809867184,34.18536385832816,1.4488703965864842,2.884441348266411,8.877947537250007,-1.0183583,86.13953941732817,4.307357243586484,86.24716561982376,-2.0517445077335887,0.06808035325000716
26.35,0.00999999999999801,1.748388554,-0.032,-0.003312343,-51.93603381,-2.944786693,4.934869064,8.827351069,34.099426156816115,1.4714697393520428,2.884441348266411,8.89396157191001,-1.430794143,86.03545996681612,4.416256432352043,86.14873006944391,-2.050427715733589,0.06661050291000947
26.36,0.010000000000001563,1.665252678,0.0,-0.001053271,-51.917830647,-3.031248038,4.932979228,8.844003596,34.01381956172732,1.4959089431007904,2.8758118983275285,8.911445457450007,-1.759958488,85.93165020872732,4.527156981100791,86.05082020484521,-2.0571673296724713,0.06744186145000697
26.37,0.00999999999999801,1.812581293,-0.032,-0.003526591,-51.899552736,-3.11787134,4.93090065,8.862129409,33.9277537797665,1.5193378553816779,2.8758118983275285,8.92809798423001,-2.049016153,85.8273065157665,4.637209195381678,85.95248834602211,-2.0550887516724714,0.06596857523001098
26.38,0.010000000000001563,1.726393052,0.0,-0.001071316,-51.881236392,-3.204667378,4.928385016,8.87939334,33.8420311839685,1.5446137549287835,2.867149048624084,8.946223797160007,-2.266898315,85.72326757596849,4.749281132928783,85.85472773924965,-2.061235967375916,0.06683045716000713
26.39,0.00999999999999801,1.874251534,-0.032,-0.000848858,-51.862869973,-3.291636844,4.925803176,8.898135855,33.75583387938477,1.5688824354672053,2.867149048624084,8.96348772768001,-2.453506508,85.61870385238477,4.860519279467205,85.7565571663674,-2.058654127375916,0.06535187268000975
26.4,0.010000000000001563,1.785130874,0.0,0.001587023,-51.844490666,-3.378790591,4.922895351,8.915987164,33.66999239467632,1.5950053868111922,2.8584515965192194,8.982230243020005,-2.580847636,85.51448306067633,4.973795977811192,85.6590068793912,-2.0644437544807808,0.06624307902000481
26.41,0.010000000000001563,1.700247901,-0.032,0.004452363,-51.826089667,-3.466117862,4.920018376,8.932989643,33.58366087572622,1.6201242497011992,2.8584515965192194,9.000081551760008,-2.688344306,85.40975054272621,5.086242111701199,85.5610620936274,-2.0615667794807804,0.06709190876000726
26.42,0.00999999999999801,1.852817406,0.0,0.006715201,-51.807703997,-3.553629902,4.916900486,8.951517817,33.49770946246462,1.6471012655245445,2.8497195170908363,9.017084030770011,-2.743625471,85.30541345946462,5.200731167524545,85.46380034942904,-2.067180968909164,0.06556621377001193
26.43,0.010000000000001563,1.764715938,0.032,0.008678301,-51.789297743,-3.641322442,4.914191873,8.969164976,33.41126353376123,1.6730742793076168,2.8497195170908363,9.035612204830008,-1.981565033,85.20056127676122,5.314396721307617,85.36614349018345,-2.064472355909164,0.06644722883000753
26.44,0.00999999999999801,1.917724423,0.0,0.013894404,-51.770834761,-3.729191206,4.912445333,8.98834222,33.32411719883909,1.6972743988018737,2.8584863490648864,9.05325936421001,-1.305003589,85.0949519598391,5.426465604801874,85.26779801312698,-2.0539589839351136,0.06491714421001049
26.45,0.010000000000001563,1.826536627,0.032,0.014539526,-51.752347086,-3.817246083,4.911270948,9.006607587,33.237096425037315,1.7225905258607388,2.8584863490648864,9.072436608440006,-0.679036562,84.98944351103731,5.539836608860739,85.16980273529272,-2.052784598935114,0.06582902144000613
26.46,0.00999999999999801,1.980170124,0.0,0.020722584,-51.733814388,-3.905485991,4.91090278,9.026409288,33.14938221042595,1.7461203660006628,2.867289174795177,9.090701974710008,-0.134842816,84.88319659842594,5.651606357000663,85.07113328962721,-2.043613605204823,0.06429268671000798
26.47,0.010000000000001563,1.886013035,0.032,0.020250956,-51.715261251,-3.993919132,4.91095648,9.045269418,33.06177852422989,1.7707717623769224,2.867289174795177,9.110503675950005,0.362079878,84.7770397752299,5.764690894376923,84.9728082044993,-2.0436673052048233,0.0652342579500047
26.48,0.00999999999999801,2.040424205,0.0,0.027210819,-51.696661192,-4.082543024,4.911670875,9.06567366,32.97348875602562,1.7936230601773062,2.8761291874424835,9.129363806300008,0.782450769,84.67014994802562,5.876166084177306,84.87380997734212,-2.035541687557517,0.06369014630000791
26.49,0.010000000000001563,1.943402034,0.032,0.026001317,-51.678033563,-4.171364659,4.91266955,9.085107681,32.88529459428156,1.8176013079917712,2.8761291874424835,9.149768048350003,1.161685921,84.56332815728156,5.988965966991771,84.77513894055187,-2.036540362557517,0.0646603673500028
26.5,0.010000000000001563,1.850993267,0.0,0.033594671,-51.659350068,-4.260368424,4.914199463,9.103617613,32.79642209426416,1.8397652490930305,2.8850075374457314,9.169202068690007,1.471065579,84.45577216226417,6.100133673093031,84.67578805274788,-2.0291919255542687,0.06558445569000604
26.51,0.00999999999999801,2.010779359,0.032,0.031955996,-51.640626693,-4.349561114,4.915891741,9.123725407,32.70764234497399,1.8630582409651983,2.8850075374457314,9.18771200136001,1.746327521,84.34826903797399,6.212619354965199,84.57675288725697,-2.030884203554269,0.06398659436000997
26.52,0.010000000000001563,1.9151668,0.064,0.040072435,-51.621806264,-4.438933983,4.918303658,9.142877075,32.618203936791645,1.8845199477287824,2.8939229933223443,9.207819794950007,2.778560782,84.24001020079164,6.323453930728783,84.47701100443558,-2.024380664677656,0.06494271995000744
26.53,0.00999999999999801,2.075677208,0.032,0.038013291,-51.602830986,-4.528478085,4.921905031,9.163633847,32.527969963950504,1.903325319960919,2.911802862724577,9.22697146295001,3.652188521,84.1308009499505,6.4318034049609185,84.37629858864548,-2.0101021682754228,0.06333761595000986
26.54,0.010000000000001563,1.976978757,0.064,0.035534866,-51.583710838,-4.618198557,4.926239778,9.183403634,32.437601044665065,1.9224633617423321,2.9207566875889412,9.247728235030005,4.42272227,84.02131188266506,6.540661918742332,84.2755071703479,-2.005483090411059,0.06432460103000537
26.55,0.00999999999999801,2.138395077,0.032,0.042098971,-51.564404236,-4.708089562,4.931477443,9.204787585,32.34649859805056,1.9389088471527398,2.938714570746275,9.267498022600007,5.048838548,83.91090283405056,6.646998409152739,84.17376195868137,-1.9927628722537252,0.06271043760000694
26.56,0.010000000000001563,2.036714391,0.064,0.03899123,-51.544914864,-4.798154713,4.937182985,9.225154729,32.25524542569498,1.9556802954153942,2.9477079822396526,9.288881973370003,5.591525322,83.80016028969499,6.753835008415394,84.07188086333902,-1.9894750027603472,0.06372724437000343
26.57,0.00999999999999801,2.199221003,0.032,0.044445129,-51.525196649,-4.888386843,4.943545377,9.247146939,32.163322575413545,1.9697236970744758,2.9657462746387555,9.309249117280006,6.004498842,83.68851922441354,6.858110540074476,83.96905340751981,-1.977799102361245,0.062102178280005305
26.58,0.010000000000001563,2.094648044,0.064,0.041189894,-51.505250054,-4.978788627,4.95015153,9.26809342,32.07123361886036,1.9840855249549154,2.9747804505417594,9.331241327310002,6.355306977,83.57648367286036,6.9628741519549155,83.86602553821098,-1.9753710794582409,0.06314790731000208
26.59,0.010000000000001563,2.258408435,0.032,0.045446279,-51.485027217,-5.06935204,4.957210246,9.290677504,31.97854065921279,1.9956846429902015,2.992901473353861,9.352187807750004,6.590815768,83.46356787621279,7.065036682990201,83.76205528733865,-1.964308772646139,0.06151030375000488
