run_id,step,time_s,wall_time_s,profile_status,command_speed_mps,command_steer_rad,x_m,y_m,theta_rad,speed_mps,vx_mps,vy_mps,steer_rad,steer_vel_radps,yaw_rate_radps,slip_angle_rad,accel_x_mps2,collision
upstream_gym_ros_bag_v2,88,0.348258,0.348258,rosbag_export,2.000000000,0.022932259,0.788309752,0.477847788,1.392795582,1.743992960,1.743992960,0.000000000,0.022932259,0.124708189,0.082563425,0.000000000,3.399507435,0
upstream_gym_ros_bag_v2,89,0.352537,0.352537,rosbag_export,2.000000000,0.022932259,0.788309752,0.477847788,1.392795582,1.743992960,1.743992960,0.000000000,0.022932259,0.000000000,0.082563425,0.000000000,0.000000000,0
upstream_gym_ros_bag_v2,90,0.356447,0.356447,rosbag_export,2.000000000,0.022932259,0.788309752,0.477847788,1.392795582,1.743992960,1.743992960,0.000000000,0.022932259,0.000000000,0.082563425,0.000000000,0.000000000,0
upstream_gym_ros_bag_v2,91,0.360072,0.360072,rosbag_export,2.000000000,0.023431769,0.791296162,0.495091891,1.393681133,1.756166094,1.756166094,0.000000000,0.023431769,0.137798852,0.078150307,0.000000000,3.358183889,0
upstream_gym_ros_bag_v2,92,0.364531,0.364531,rosbag_export,2.000000000,0.023431769,0.791296162,0.495091891,1.393681133,1.756166094,1.756166094,0.000000000,0.023431769,0.000000000,0.078150307,0.000000000,0.000000000,0
upstream_gym_ros_bag_v2,93,0.368502,0.368502,rosbag_export,2.000000000,0.023918148,0.794302198,0.512453201,1.394408611,1.767760397,1.767760397,0.000000000,0.023918148,0.122472440,0.083753111,0.000000000,2.919494995,0
upstream_gym_ros_bag_v2,94,0.372537,0.372537,rosbag_export,2.000000000,0.023918148,0.794302198,0.512453201,1.394408611,1.767760397,1.767760397,0.000000000,0.023918148,0.000000000,0.083753111,0.000000000,0.000000000,0
upstream_gym_ros_bag_v2,95,0.376357,0.376357,rosbag_export,2.000000000,0.024338916,0.794302198,0.512453201,1.394408611,1.767760397,1.767760397,0.000000000,0.024338916,0.110136553,0.083753111,0.000000000,0.000000000,0
upstream_gym_ros_bag_v2,96,0.380087,0.380087,rosbag_export,2.000000000,0.024338916,0.797301365,0.529930551,1.395306334,1.778803390,1.778803390,0.000000000,0.024338916,0.000000000,0.079322720,0.000000000,2.960541406,0
upstream_gym_ros_bag_v2,97,0.384465,0.384465,rosbag_export,2.000000000,0.024338916,0.797301365,0.529930551,1.395306334,1.778803390,1.778803390,0.000000000,0.024338916,0.000000000,0.079322720,0.000000000,0.000000000,0
upstream_gym_ros_bag_v2,98,0.388609,0.388609,rosbag_export,2.000000000,0.024899300,0.800317756,0.547514325,1.396044764,1.789321289,1.789321289,0.000000000,0.024899300,0.135206044,0.084842112,0.000000000,2.537693573,0
upstream_gym_ros_bag_v2,99,0.392326,0.392326,rosbag_export,2.000000000,0.024899300,0.800317756,0.547514325,1.396044764,1.789321289,1.789321289,0.000000000,0.024899300,0.000000000,0.084842112,0.000000000,0.000000000,0
upstream_gym_ros_bag_v2,100,0.396550,0.396550,rosbag_export,2.000000000,0.024899300,0.800317756,0.547514325,1.396044764,1.789321289,1.789321289,0.000000000,0.024899300,0.000000000,0.084842112,0.000000000,0.000000000,0
upstream_gym_ros_bag_v2,101,0.400079,0.400079,rosbag_export,2.000000000,0.025358150,0.803324858,0.565203851,1.396953620,1.799339061,1.799339061,0.000000000,0.025358150,0.130046266,0.080394414,0.000000000,2.839217799,0
upstream_gym_ros_bag_v2,102,0.404545,0.404545,rosbag_export,2.000000000,0.025358150,0.803324858,0.565203851,1.396953620,1.799339061,1.799339061,0.000000000,0.025358150,0.000000000,0.080394414,0.000000000,0.000000000,0
upstream_gym_ros_bag_v2,103,0.408408,0.408408,rosbag_export,2.000000000,0.025834490,0.806347007,0.582990017,1.397702068,1.808880489,1.808880489,0.000000000,0.025834490,0.123289976,0.085838497,0.000000000,2.469586429,0
upstream_gym_ros_bag_v2,104,0.412384,0.412384,rosbag_export,2.000000000,0.025834490,0.806347007,0.582990017,1.397702068,1.808880489,1.808880489,0.000000000,0.025834490,0.000000000,0.085838497,0.000000000,0.000000000,0
upstream_gym_ros_bag_v2,105,0.416443,0.416443,rosbag_export,2.000000000,0.025834490,0.806347007,0.582990017,1.397702068,1.808880489,1.808880489,0.000000000,0.025834490,0.000000000,0.085838497,0.000000000,0.000000000,0
upstream_gym_ros_bag_v2,106,0.420052,0.420052,rosbag_export,2.000000000,0.026302712,0.809357674,0.600872594,1.398621103,1.817968222,1.817968222,0.000000000,0.026302712,0.129739525,0.081373739,0.000000000,2.518115467,0
upstream_gym_ros_bag_v2,107,0.424457,0.424457,rosbag_export,2.000000000,0.026302712,0.809357674,0.600872594,1.398621103,1.817968222,1.817968222,0.000000000,0.026302712,0.000000000,0.081373739,0.000000000,0.000000000,0
upstream_gym_ros_bag_v2,108,0.428444,0.428444,rosbag_export,2.000000000,0.026765287,0.812381417,0.618842935,1.399378707,1.826623833,1.826623833,0.000000000,0.026765287,0.116004765,0.086749723,0.000000000,2.170658540,0
upstream_gym_ros_bag_v2,109,0.432395,0.432395,rosbag_export,2.000000000,0.026765287,0.812381417,0.618842935,1.399378707,1.826623833,1.826623833,0.000000000,0.026765287,0.000000000,0.086749723,0.000000000,0.000000000,0
upstream_gym_ros_bag_v2,110,0.436509,0.436509,rosbag_export,2.000000000,0.026765287,0.812381417,0.618842935,1.399378707,1.826623833,1.826623833,0.000000000,0.026765287,0.000000000,0.086749723,0.000000000,0.000000000,0
upstream_gym_ros_bag_v2,111,0.440107,0.440107,rosbag_export,2.000000000,0.027225625,0.815391692,0.636901207,1.400307046,1.834867870,1.834867870,0.000000000,0.027225625,0.127943600,0.082268354,0.000000000,2.291299206,0
