run_id,step,time_s,wall_time_s,profile_status,command_speed_mps,command_steer_rad,x_m,y_m,theta_rad,speed_mps,vx_mps,vy_mps,steer_rad,steer_vel_radps,yaw_rate_radps,slip_angle_rad,accel_x_mps2,collision
enriched_bridge_bag_v2,104,1.030000,1.039584,rosbag_export,2.000000000,0.039528921,0.936019406,1.757493578,1.526532542,1.990212351,1.990013099,0.028161493,0.032000000,-3.200000000,0.277204364,0.014150466,0.048863741,0
enriched_bridge_bag_v2,105,1.040000,1.050209,rosbag_export,2.000000000,0.039406769,0.936596943,1.777389639,1.529242756,1.990677754,1.990474077,0.028475733,0.064000000,3.200000000,0.282000162,0.014305030,0.046540270,0
enriched_bridge_bag_v2,106,1.050000,1.060213,rosbag_export,2.000000000,0.039406769,0.937105612,1.797292125,1.532125393,1.991121027,1.990922048,0.028148568,0.032000000,-3.200000000,0.277360011,0.014137516,0.044327280,0
enriched_bridge_bag_v2,107,1.060000,1.070166,rosbag_export,2.000000000,0.039270237,0.937572307,1.817199968,1.534837106,1.991543222,1.991339808,0.028463537,0.064000000,3.200000000,0.282147489,0.014292688,0.042219518,0
enriched_bridge_bag_v2,108,1.070000,1.080181,rosbag_export,2.000000000,0.039119247,0.937970023,1.837113430,1.537721199,1.991945342,1.991746612,0.028136778,0.032000000,-3.200000000,0.277501273,0.014125746,0.040211980,0
enriched_bridge_bag_v2,109,1.080000,1.090214,rosbag_export,2.000000000,0.038953729,0.938325668,1.857031615,1.540434272,1.992328341,1.992125166,0.028452417,0.064000000,3.200000000,0.282281201,0.014281473,0.038299901,0
enriched_bridge_bag_v2,110,1.090000,1.100130,rosbag_export,2.000000000,0.038773615,0.938612236,1.876954652,1.543319687,1.992693128,1.992494625,0.028126033,0.032000000,-3.200000000,0.277629477,0.014115052,0.036478740,0
enriched_bridge_bag_v2,111,1.100000,1.110228,rosbag_export,2.000000000,0.038578846,0.938856648,1.896881813,1.546033995,1.993040570,1.992837612,0.028442285,0.064000000,3.200000000,0.282402552,0.014271285,0.034744176,0
enriched_bridge_bag_v2,112,1.110000,1.120117,rosbag_export,2.000000000,0.038369369,0.939031897,1.916813094,1.548920609,1.993371491,1.993173193,0.028116245,0.032000000,-3.200000000,0.277745827,0.014105338,0.033092091,0
enriched_bridge_bag_v2,113,1.120000,1.130192,rosbag_export,2.000000000,0.038145132,0.939164917,1.936747932,1.551636038,1.993686676,1.993483916,0.028433057,0.064000000,3.200000000,0.282512682,0.014262031,0.031518562,0
enriched_bridge_bag_v2,114,1.130000,1.139649,rosbag_export,2.000000000,0.037906099,0.939228699,1.956686189,1.554523740,1.993986875,1.993788764,0.028107335,0.032000000,-3.200000000,0.277851415,0.014096515,0.030019854,0
enriched_bridge_bag_v2,115,1.140000,1.148513,rosbag_export,2.000000000,0.037383493,0.939250186,1.976627467,1.557240186,1.994272799,1.994070218,0.028424658,0.064000000,3.200000000,0.282612625,0.014253627,0.028592410,0
enriched_bridge_bag_v2,116,1.150000,1.160212,rosbag_export,2.000000000,0.037099872,0.939202371,1.996571490,1.560128876,1.994545127,1.994347186,0.028099226,0.032000000,-3.200000000,0.277947235,0.014088503,0.027232841,0
enriched_bridge_bag_v2,117,1.160000,1.170193,rosbag_export,2.000000000,0.037099872,0.939112206,2.016518025,1.562846246,1.994804507,1.994602089,0.028417016,0.064000000,3.200000000,0.282703321,0.014245996,0.025937919,0
